0.59,9.82347,-0.00348707,0.000105543,0.00670457,-8.03285E-07,-5.49627E-06,0.15553,-1.64646E-05,0.0482573,50.8382,1115.88
0.6,9.8934,-0.00372232,0.000112453,0.0272933,-8.97737E-07,8.54725E-06,0.155562,-9.92921E-06,0.0482675,-277.393,1177.47
0.61,9.97414,-0.00396393,0.000119532,0.067365,-1.00094E-06,1.44392E-05,0.155573,-6.19641E-06,0.0482847,-472.905,1192.56
0.62,10.0609,-0.00421135,0.000126763,0.0790641,-1.11348E-06,1.16691E-05,0.155585,-7.28509E-06,0.0483023,-538.287,1167.65
0.63,10.1436,-0.00446401,0.000134127,0.0526156,-1.23596E-06,4.5171E-06,0.155625,-1.10993E-05,0.0483176,-457.258,1127.68
0.64,10.2124,-0.0047213,0.000141606,0.014575,-1.36899E-06,-7.01719E-07,0.155709,-1.35928E-05,0.0483347,-245.22,1098.98
0.65,10.2619,-0.00498256,0.00014918,0.000839629,-1.51322E-06,-1.20332E-07,0.155824,-1.21645E-05,0.0483582,55.7596,1093.19
0.66,10.2932,-0.00524708,0.000156826,0.0413711,-1.66929E-06,5.35694E-06,0.155937,-7.24809E-06,0.0483876,391.184,1103.23
0.67,10.3123,-0.00551414,0.000164523,0.125949,-1.83788E-06,1.16592E-05,0.156011,-1.72642E-06,0.0484162,693.771,1112.33
0.68,10.3273,-0.00578296,0.000172248,0.213128,-2.01966E-06,1.39762E-05,0.156058,1.56796E-06,0.0484421,911.438,1102.58
0.69,10.3469,-0.00605274,0.000179977,0.246872,-2.21533E-06,1.04547E-05,0.156058,1.30933E-06,0.0484551,989.131,1074.48
0.7,10.3749,-0.00632268,0.000187684,0.203551,-2.42558E-06,3.37492E-06,0.156023,-2.62806E-06,0.0484528,912.494,1045.13
0.71,10.4096,-0.0065919,0.000195346,0.125741,-2.65114E-06,-2.49363E-06,0.155991,-7.75289E-06,0.0484393,718.692,1029.79
0.72,10.4452,-0.00685956,0.000202936,0.0523647,-2.89272E-06,-3.38524E-06,0.155971,-1.06148E-05,0.0484211,455.415,1040.64
0.73,10.4769,-0.00712477,0.000210429,0.00788707,-3.15103E-06,1.06135E-06,0.15595,-9.97521E-06,0.0484031,170.739,1073.77
0.74,10.5051,-0.00738663,0.000217798,0.0120154,-3.4268E-06,8.70919E-06,0.155919,-7.11346E-06,0.0483884,-99.8732,1116.43
0.75,10.5359,-0.00764424,0.000225018,0.0413986,-3.72073E-06,1.58226E-05,0.155874,-3.89622E-06,0.048374,-316.431,1153.24
0.76,10.5732,-0.00789671,0.000232062,0.0672029,-4.03356E-06,1.78601E-05,0.155837,-1.61483E-06,0.0483667,-448.798,1161.1
0.77,10.6156,-0.00814313,0.000238904,0.0731583,-4.36597E-06,1.55803E-05,0.155801,-1.73737E-06,0.0483643,-489.023,1147.14
0.78,10.6536,-0.0083826,0.000245519,0.05744,-4.71868E-06,1.14227E-05,0.1558,-4.00705E-06,0.0483665,-438.403,1124.31
0.79,10.6759,-0.00861423,0.000251881,0.0295371,-5.09235E-06,8.30236E-06,0.155842,-5.05289E-06,0.0483724,-295.245,1106.18
0.8,10.677,-0.00883715,0.000257965,0.0111962,-5.48766E-06,7.78844E-06,0.155883,-3.50389E-06,0.0483793,-106.65,1099.17
0.81,10.6603,-0.00905051,0.000263748,0.0132406,-5.90526E-06,1.07776E-05,0.155897,-8.04163E-07,0.0483846,75.1445,1106.76
0.82,10.6356,-0.00925346,0.000269206,0.0275024,-6.34577E-06,1.47951E-05,0.155902,9.41777E-07,0.0483916,215.372,1115.9
0.83,10.6119,-0.00944521,0.000274317,0.0397392,-6.80978E-06,1.63973E-05,0.155918,1.89135E-06,0.0483972,300.863,1113.8
0.84,10.5944,-0.00962496,0.000279059,0.0384206,-7.29788E-06,1.45718E-05,0.155908,2.66784E-06,0.0483966,306.652,1100.48
0.85,10.5822,-0.00979197,0.000283412,0.0263941,-7.8106E-06,1.28833E-05,0.155869,2.24274E-06,0.0483873,227,1093.34
0.86,10.5731,-0.00994553,0.000287357,0.0157317,-8.34843E-06,1.2865E-05,0.155815,1.337E-06,0.0483691,82.4721,1098.73
0.87,10.5646,-0.010085,0.000290876,0.0182113,-8.91185E-06,1.45312E-05,0.155754,1.23042E-06,0.0483448,-92.8871,1114.72
0.88,10.5562,-0.0102097,0.000293952,0.0353729,-9.50129E-06,1.72967E-05,0.155688,2.69736E-06,0.0483193,-258.855,1135.21
0.89,10.5491,-0.010319,0.000296571,0.0578906,-1.01171E-05,1.99355E-05,0.155614,4.93742E-06,0.0482951,-387.1,1152.71
0.9,10.5449,-0.0104125,0.000298718,0.070693,-1.07596E-05,1.93175E-05,0.155547,6.14084E-06,0.0482807,-456.392,1149.56
0.91,10.544,-0.0104897,0.000300382,0.0699586,-1.14292E-05,1.64173E-05,0.155514,5.07083E-06,0.0482751,-469.096,1132.46
0.92,10.5436,-0.0105501,0.000301554,0.0576731,-1.21259E-05,1.3012E-05,0.155532,4.12776E-06,0.0482765,-429.223,1111.1
0.93,10.5385,-0.0105933,0.000302223,0.037407,-1.28501E-05,1.00191E-05,0.155555,4.6265E-06,0.0482808,-334.894,1091.3
0.94,10.521,-0.0106191,0.000302383,0.0211468,-1.36017E-05,9.55192E-06,0.155558,5.54438E-06,0.0482829,-212.926,1083.74
0.95,10.4871,-0.0106272,0.00030203,0.0133657,-1.43809E-05,1.02448E-05,0.155554,6.13152E-06,0.0482828,-98.4688,1081.87
0.96,10.4382,-0.0106174,0.00030116,0.0120568,-1.51876E-05,1.11158E-05,0.15556,7.1903E-06,0.048282,-13.498,1080.78
0.97,10.3817,-0.0105895,0.000299772,0.0121317,-1.60218E-05,1.12297E-05,0.155549,8.76129E-06,0.0482803,13.7825,1076.32
0.98,10.3268,-0.0105435,0.000297866,0.0118193,-1.68832E-05,1.08262E-05,0.155521,9.0228E-06,0.0482764,-31.0553,1070.59
0.99,10.2785,-0.0104794,0.000295445,0.0156329,-1.77717E-05,1.04163E-05,0.155495,8.30059E-06,0.0482683,-137.832,1067.45
1,10.2367,-0.0103972,0.000292512,0.0303877,-1.8687E-05,1.05116E-05,0.155464,8.15962E-06,0.0482542,-282.546,1069.94
1.01,10.1973,-0.0102971,0.000289074,0.0580774,-1.96286E-05,1.15087E-05,0.155409,9.08334E-06,0.0482337,-437.804,1079.17
1.02,10.157,-0.0101791,0.000285138,0.0928187,-2.05961E-05,1.24726E-05,0.155329,1.01754E-05,0.0482094,-578.2,1089.61
1.03,10.1158,-0.0100436,0.000280714,0.123668,-2.15891E-05,1.21975E-05,0.155247,1.06885E-05,0.0481852,-682.54,1094.08
1.04,10.0772,-0.00989088,0.000275814,0.134179,-2.26068E-05,8.98305E-06,0.155195,1.04683E-05,0.048172,-725.036,1081.08
1.05,10.0435,-0.00972124,0.00027045,0.119856,-2.36485E-05,3.90186E-06,0.155182,9.1836E-06,0.0481709,-698.133,1055.51
1.06,10.014,-0.00953511,0.000264637,0.0901411,-2.47136E-05,-1.77467E-06,0.155212,7.57137E-06,0.0481802,-607.983,1024.32
1.07,9.98427,-0.00933297,0.000258392,0.057473,-2.58011E-05,-5.97313E-06,0.155264,6.56978E-06,0.0481939,-463.841,999.503
1.08,9.9484,-0.00911533,0.000251731,0.0286854,-2.69102E-05,-7.50956E-06,0.155327,6.80935E-06,0.0482096,-297.006,985.396
1.09,9.90195,-0.00888278,0.000244675,0.0115072,-2.80396E-05,-7.3565E-06,0.155379,8.21518E-06,0.0482244,-133.882,978.735
1.1,9.84407,-0.00863593,0.000237243,0.00652923,-2.91885E-05,-6.62081E-06,0.155409,9.67487E-06,0.0482362,-17.3134,975.24
1.11,9.77763,-0.00837546,0.000229457,0.00647364,-3.03555E-05,-6.43236E-06,0.15542,1.02458E-05,0.0482436,30.5431,971.294
1.12,9.70738,-0.00810208,0.000221342,0.00670946,-3.15393E-05,-6.93646E-06,0.155418,9.797E-06,0.0482455,-0.557462,967.263
1.13,9.63908,-0.00781655,0.000212919,0.0100838,-3.27388E-05,-7.3849E-06,0.155407,8.88378E-06,0.0482417,-110.226,966.802
1.14,9.57572,-0.00751966,0.000204215,0.0256273,-3.39522E-05,-6.8732E-06,0.155386,8.31259E-06,0.048232,-278.653,973.366
1.15,9.51799,-0.00721224,0.000195256,0.0601576,-3.51783E-05,-5.10792E-06,0.155353,8.58494E-06,0.0482174,-477.214,987.347
1.16,9.46305,-0.00689515,0.000186069,0.111931,-3.64153E-05,-2.87742E-06,0.155301,9.55541E-06,0.0481989,-672.04,1004.21
1.17,9.40817,-0.00656929,0.00017668,0.169477,-3.76616E-05,-2.13046E-06,0.155231,1.03633E-05,0.0481786,-834.493,1015.4
1.18,9.35267,-0.00623556,0.000167118,0.216019,-3.89155E-05,-4.13399E-06,0.155149,9.75506E-06,0.0481595,-940.878,1014.34
1.19,9.29818,-0.00589491,0.000157411,0.232432,-4.0175E-05,-9.53034E-06,0.155113,7.28896E-06,0.0481527,-965.787,994.385
1.2,9.24761,-0.00554829,0.000147589,0.21117,-4.14385E-05,-1.72118E-05,0.155135,4.49876E-06,0.0481591,-901.869,960.981
1.21,9.20095,-0.00519666,0.000137679,0.163825,-4.27037E-05,-2.46038E-05,0.155198,2.00564E-06,0.0481781,-766.554,925.391
1.22,9.15528,-0.00484101,0.000127712,0.105688,-4.39689E-05,-2.84622E-05,0.155306,7.12894E-07,0.0482044,-575.514,903.146
1.23,9.10497,-0.00448232,0.000117717,0.0585725,-4.52319E-05,-3.07696E-05,0.155426,2.12848E-06,0.0482345,-359.519,886.374
1.24,9.04623,-0.00412158,0.000107721,0.0290952,-4.64905E-05,-2.57467E-05,0.155507,4.40776E-06,0.0482623,-156.638,899.924
1.25,8.97907,-0.00375977,9.77556E-05,0.0210393,-4.77426E-05,-2.32445E-05,0.155568,6.17095E-06,0.0482835,-9.53826,904.183
1.26,8.90749,-0.00339789,8.78475E-05,0.020797,-4.8986E-05,-2.19195E-05,0.1556,7.32901E-06,0.0482983,62.6614,905.202
1.27,8.83698,-0.00303691,7.80251E-05,0.0193553,-5.02183E-05,-2.07522E-05,0.155594,6.5993E-06,0.0483048,45.1573,908.757
1.28,8.7712,-0.0026778,6.8316E-05,0.0218641,-5.14374E-05,-2.32744E-05,0.15558,4.13344E-06,0.0483031,-59.6472,902.279
1.29,8.71117,-0.0023215,5.87469E-05,0.0336246,-5.26409E-05,-2.28102E-05,0.155584,1.76734E-06,0.0482993,-229.223,910.886
1.3,8.65508,-0.00196895,4.9344E-05,0.0638772,-5.38264E-05,-2.1287E-05,0.155593,1.28843E-06,0.0482922,-427.334,926.579
1.31,8.60099,-0.00162106,4.01324E-05,0.109053,-5.49916E-05,-1.54895E-05,0.155586,2.9118E-06,0.0482834,-625.2,959.321
1.32,8.54734,-0.00127872,3.11365E-05,0.161365,-5.61341E-05,-9.93221E-06,0.155535,4.96623E-06,0.0482688,-795.858,992.486
1.33,8.49426,-0.000942795,2.23794E-05,0.209938,-5.72515E-05,-9.4021E-06,0.15545,5.18602E-06,0.0482531,-917.886,1003.16
1.34,8.44273,-0.000614112,1.38834E-05,0.234134,-5.83415E-05,-1.36907E-05,0.155417,2.81491E-06,0.0482478,-963.591,988.865
1.35,8.39345,-0.000293469,5.66943E-06,0.222802,-5.94016E-05,-2.2734E-05,0.155442,4.11394E-07,0.0482533,-920.149,951.633
1.36,8.34616,1.83679E-05,-2.24278E-06,0.181049,-6.04296E-05,-2.85515E-05,0.155494,-1.61001E-06,0.0482702,-806.117,924.557
1.37,8.29877,0.000320673,-9.83479E-06,0.125697,-6.14231E-05,-3.2891E-05,0.155589,-3.10551E-06,0.0482947,-634.003,901.606
1.38,8.24835,0.000612759,-1.70896E-05,0.0701434,-6.23799E-05,-2.81074E-05,0.155715,-1.91628E-06,0.0483209,-430.921,916.781
1.39,8.19255,0.000893981,-2.39915E-05,0.0378863,-6.32977E-05,-2.74146E-05,0.155792,1.6179E-06,0.0483441,-230.604,914.343
1.4,8.13178,0.00116374,-3.05263E-05,0.0216924,-6.41743E-05,-2.20894E-05,0.155815,3.46559E-06,0.0483656,-69.7438,929.337
1.41,8.06912,0.00142147,-3.66814E-05,0.0184065,-6.50076E-05,-1.9527E-05,0.15584,2.77309E-06,0.0483793,24.3784,935.315
1.42,8.00951,0.00166666,-4.24456E-05,0.0207353,-6.57955E-05,-2.18428E-05,0.155867,1.61909E-06,0.0483881,46.9228,925.079
1.43,7.95632,0.00189886,-4.78094E-05,0.0202089,-6.6536E-05,-2.18035E-05,0.155886,1.4571E-07,0.0483951,-5.01649,926.584
1.44,7.91029,0.00211765,-5.27647E-05,0.0226686,-6.72272E-05,-2.05968E-05,0.155904,-1.03916E-06,0.0483958,-118.606,937.306
1.45,7.86929,0.00232266,-5.73052E-05,0.0327577,-6.78674E-05,-1.64411E-05,0.155925,-6.69457E-07,0.0483934,-265.521,962.115
1.46,7.83035,0.00251357,-6.14259E-05,0.05703,-6.84547E-05,-1.54568E-05,0.155926,1.42047E-06,0.0483881,-419.672,972.824
1.47,7.79169,0.00269012,-6.51236E-05,0.0779273,-6.89876E-05,-3.52099E-06,0.155894,4.26009E-06,0.0483769,-560.606,1033.06
1.48,7.7536,0.0028521,-6.83967E-05,0.110275,-6.94647E-05,-5.25507E-06,0.155829,6.34722E-06,0.0483618,-666.453,1032.89
1.49,7.71723,0.00299935,-7.12451E-05,0.125702,-6.98844E-05,-3.42195E-06,0.155781,6.58083E-06,0.0483543,-719.691,1041.42
1.5,7.68306,0.00313174,-7.36701E-05,0.123608,-7.02456E-05,-6.49189E-06,0.155746,5.60959E-06,0.0483474,-704.398,1029.47
1.51,7.64994,0.00324922,-7.56748E-05,0.108853,-7.05471E-05,-1.39015E-05,0.15572,3.25464E-06,0.0483473,-634.15,995.863
1.52,7.61554,0.00335177,-7.72635E-05,0.0813376,-7.07881E-05,-1.82778E-05,0.155743,-9.66331E-08,0.0483553,-518.958,975.436
1.53,7.57785,0.00343943,-7.84422E-05,0.0515623,-7.09676E-05,-1.86745E-05,0.15583,-2.08245E-06,0.0483712,-375.87,970.844
1.54,7.53623,0.00351228,-7.9218E-05,0.0288475,-7.10851E-05,-1.68142E-05,0.155933,-6.7861E-07,0.0483884,-228.443,976.413
1.55,7.49211,0.00357046,-7.95996E-05,0.00926721,-7.114E-05,-6.67732E-06,0.155984,2.63609E-06,0.0484049,-102.79,1015.06
1.56,7.44846,0.00361413,-7.95969E-05,0.00310864,-7.11321E-05,-2.92661E-06,0.155999,5.00893E-06,0.0484155,-20.5885,1028.02
1.57,7.40916,0.00364352,-7.92209E-05,0.00195023,-7.10611E-05,-1.88503E-06,0.156011,6.65027E-06,0.0484206,6.39833,1029.45
1.58,7.37588,0.0036589,-7.8484E-05,0.00143124,-7.09271E-05,-1.36548E-06,0.155988,7.98886E-06,0.0484159,-9.6462,1032.06
1.59,7.34935,0.00366056,-7.73994E-05,0.00337423,-7.07303E-05,-2.33234E-06,0.155942,8.43976E-06,0.0484058,-64.1243,1030.98
1.6,7.3283,0.00364885,-7.59816E-05,0.00901135,-7.0471E-05,-4.15029E-06,0.155902,8.16919E-06,0.048394,-142.061,1028.18
1.61,7.31054,0.00362416,-7.42459E-05,0.0120579,-7.01499E-05,7.56278E-08,0.155879,8.31488E-06,0.048382,-224.66,1051.27
1.62,7.2941,0.0035869,-7.22085E-05,0.021475,-6.97676E-05,1.5392E-06,0.155848,9.4556E-06,0.0483685,-290.072,1062.52
1.63,7.27837,0.00353752,-6.98863E-05,0.0326843,-6.93251E-05,5.82169E-06,0.155802,1.07478E-05,0.0483566,-335.174,1085.17
1.64,7.26368,0.0034765,-6.7297E-05,0.0333802,-6.88236E-05,3.7846E-06,0.15576,1.09673E-05,0.0483483,-353.515,1077.29
1.65,7.25043,0.00340436,-6.4459E-05,0.0337203,-6.82643E-05,6.42902E-06,0.155741,1.0988E-05,0.0483396,-337.602,1088.94
1.66,7.23798,0.00332163,-6.13909E-05,0.0251663,-6.76487E-05,5.02036E-06,0.155727,1.15117E-05,0.0483358,-289.751,1080.2
1.67,7.22435,0.00322887,-5.81122E-05,0.0142985,-6.69785E-05,2.25299E-06,0.155683,1.10374E-05,0.0483288,-224.451,1066.94
1.68,7.20762,0.00312668,-5.46424E-05,0.00872029,-6.62555E-05,2.96081E-06,0.155671,9.91572E-06,0.0483253,-154.41,1068.85
1.69,7.18777,0.00301565,-5.10015E-05,0.00492225,-6.54818E-05,2.84331E-06,0.155676,9.58244E-06,0.0483221,-89.944,1068.12
1.7,7.16664,0.0028964,-4.72094E-05,0.005989,-6.46596E-05,5.19121E-06,0.155682,1.03037E-05,0.0483198,-41.048,1078.06
1.71,7.14678,0.00276956,-4.32865E-05,0.00828058,-6.37912E-05,7.56664E-06,0.155682,1.17532E-05,0.0483169,-14.011,1088.31
1.72,7.13075,0.0026358,-3.92528E-05,0.0186223,-6.28791E-05,1.65208E-05,0.155655,1.36026E-05,0.0483089,-10.5364,1125.64
1.73,7.12072,0.00249575,-3.51286E-05,0.0109632,-6.1926E-05,9.78176E-06,0.155636,1.55766E-05,0.0483004,-28.7322,1101.18
1.74,7.11625,0.00235008,-3.09337E-05,0.0166501,-6.09348E-05,1.41907E-05,0.15561,1.81543E-05,0.0482895,-56.9316,1120.29
1.75,7.11562,0.00219947,-2.6688E-05,0.0194439,-5.99084E-05,1.58323E-05,0.15554,2.0882E-05,0.0482686,-81.8706,1130.06
1.76,7.1181,0.00204457,-2.24107E-05,0.0205779,-5.88499E-05,1.61918E-05,0.155438,2.24674E-05,0.0482453,-98.1368,1133.34
1.77,7.12272,0.00188607,-1.8121E-05,0.0214088,-5.77624E-05,1.67194E-05,0.155328,2.21024E-05,0.0482206,-101.636,1137.89
1.78,7.12871,0.00172461,-1.38374E-05,0.0162401,-5.66494E-05,1.3006E-05,0.15525,2.02001E-05,0.0482005,-84.5034,1121.96
1.79,7.13573,0.00156087,-9.57799E-06,0.0102452,-5.55142E-05,8.82806E-06,0.155206,1.81496E-05,0.048185,-46.0712,1105.07
1.8,7.14341,0.0013955,-5.36017E-06,0.0119851,-5.43603E-05,1.07783E-05,0.155202,1.67823E-05,0.0481801,3.90437,1111.64
1.81,7.15111,0.00122913,-1.20077E-06,0.0137753,-5.31914E-05,1.16738E-05,0.155209,1.65383E-05,0.048176,57.536,1114.51
1.82,7.15798,0.00106241,2.88413E-06,0.0225353,-5.2011E-05,1.74343E-05,0.155217,1.79631E-05,0.0481705,107.978,1138.06
1.83,7.16311,0.000895943,6.8792E-06,0.0264902,-5.08229E-05,1.89114E-05,0.155193,2.06181E-05,0.0481609,144.877,1144.36
1.84,7.16624,0.000730337,1.07699E-05,0.0277766,-4.96308E-05,1.94668E-05,0.155125,2.2665E-05,0.048146,153.739,1146.44
