0,4.16667,2.00431E-28,0,2.65492E-25,0,0,0.155301,0,0.0482065,1.0727E-09,1069.16
0.01,4.18422,-2.47991E-13,1.32876E-14,4467.46,3.6637E-18,-0.00432886,0.172584,-4.12477E-05,0.0455751,-14586.1,-184.438
0.02,4.24385,-4.05136E-12,2.08672E-13,2009.62,6.24519E-17,-0.000542046,0.168073,-2.29763E-05,0.0473624,-9961.2,-20.6665
0.03,4.2752,-3.29679E-11,1.63286E-12,60.5227,5.18121E-16,-0.00022691,0.157436,-2.34808E-05,0.0487391,-5751.08,-24.2897
0.04,4.37396,-1.79428E-10,8.5535E-12,0.0439811,2.80733E-15,-7.45978E-05,0.155728,-1.05374E-05,0.0484695,-82.5722,564.286
0.05,4.44165,-7.39863E-10,3.39979E-11,1.34141,1.12419E-14,-7.62908E-05,0.154473,-8.01858E-06,0.0478641,-2347.37,816.618
0.06,4.4964,-2.48134E-09,1.10124E-10,0.103053,3.56583E-14,2.00265E-06,0.153061,-6.11239E-06,0.0475275,-707.661,1314.52
0.07,4.53941,-7.08986E-09,3.04591E-10,0.394096,9.35767E-14,5.81695E-05,0.153445,-7.04906E-06,0.0476534,1209.55,1514.7
0.08,4.52957,-1.78325E-08,7.4341E-10,0.0780322,2.08871E-13,-8.07965E-06,0.15447,-4.71718E-06,0.047895,557.067,1094.39
0.09,4.545,-4.04459E-08,1.64018E-09,0.0528325,4.02484E-13,-3.12909E-05,0.155167,1.73481E-06,0.0481304,322.199,887.593
0.1,4.54886,-8.42466E-08,3.33119E-09,0.247815,6.69763E-13,-3.54353E-05,0.155427,4.21795E-06,0.0482441,929.57,820.479
0.11,4.5528,-1.63444E-07,6.31559E-09,0.467681,9.38626E-13,-1.21854E-05,0.155373,3.67415E-06,0.0482508,1336.46,909.555
0.12,4.56741,-2.98628E-07,1.12997E-08,0.339416,1.0029E-12,-7.0449E-06,0.155128,1.11177E-06,0.0481827,1160.3,964.57
0.13,4.55002,-5.18387E-07,1.92443E-08,0.176351,4.25737E-13,-8.30276E-06,0.155021,-3.34284E-06,0.0481634,831.611,970.518
0.14,4.54767,-8.6103E-07,3.14139E-08,0.0953942,-1.5912E-12,-2.37869E-05,0.155112,-9.30758E-06,0.0481848,550.69,900.023
0.15,4.55817,-1.37634E-06,4.94261E-08,0.025604,-6.37594E-12,-2.6507E-05,0.155293,-1.10337E-05,0.0481897,90.0152,891.942
0.16,4.58683,-2.12733E-06,7.53006E-08,0.0467201,-1.59939E-11,8.37651E-07,0.155362,-5.40482E-06,0.0481704,-436.245,1017.56
0.17,4.65314,-3.19198E-06,1.11506E-07,0.128231,-3.34959E-11,2.58839E-05,0.155214,1.65531E-06,0.0481429,-643.033,1133.85
0.18,4.72915,-4.66482E-06,1.61002E-07,0.118798,-6.32067E-11,2.74037E-05,0.15495,2.42376E-06,0.0481169,-606.154,1148.98
0.19,4.81001,-6.65842E-06,2.27279E-07,0.0689346,-1.11053E-10,8.66063E-07,0.154839,-3.23987E-06,0.0481063,-536.109,1040.38
0.2,4.87884,-9.3047E-06,3.14389E-07,0.065974,-1.84926E-10,-2.38309E-05,0.154947,-8.83772E-06,0.048122,-428.537,931.545
0.21,4.93077,-1.2756E-05,4.2697E-07,0.0303951,-2.95084E-10,-2.79494E-05,0.155158,-1.04861E-05,0.0481555,-146.67,903.685
